-266.3714877,-268.4434457,-218.1214992,-219.2412185,-163.8704493,-184.6630421,-207.5037539,-187.2474638,-142.962754,-117.5568219,-89.06301869,-107.4942669,-92.36514287,-86.54402924,-87.27538052,-80.72041026,-81.18082549,-91.18907926,-86.52736905,-93.30484123,-88.55442888,-85.72012398,-88.00236317,-98.11094868,-103.2364119,-91.89222336,-89.54424654,-89.87980623,-89.708035,-87.86741278,-90.46685344,-98.93366191,-93.95330916,-95.21590478,-96.05636969,-97.81967961,-93.88917387,-96.00814484,-98.43311496,-100.2462425,-105.9190869,-113.0317655,-117.0601726,-103.9498108,-115.1672319,-114.3789939,-115.3017578,-114.546805,-110.5941118,-109.3328743,-110.4937895,-118.8400887,-114.5114815,-115.9701047,-118.1953686,-127.368391,-140.0264752,-167.9589226,-172.2784249,-188.654039,-202.8703333,-183.6743961,-203.3066859,-217.093208,-222.0795907,-225.4143924,-226.3960544,-248.4164174,-237.3737467,-230.8320786,-225.3669125,-240.3735476,-251.1916348,-261.7545843,-249.4636042,-238.4878324,-250.6840479,-254.8679856,-261.0113263,-289.1977508,-255.9312657,-281.8639329,-253.8799439,-285.2242502,-264.946243,-269.141423,-279.4317779,-258.5343355,-286.1311052,-273.9790652,-275.3877978,-290.9673459,-271.0064952,-290.2589742,-267.6999997,-345.4539928,-274.7636345,-265.5835225,-274.5724337,-294.5775854
-274.8023213,-262.5810363,-213.3943629,-211.3406756,-159.6477279,-183.0389256,-198.9477234,-177.9115248,-139.5983905,-105.4791975,-86.78121738,-96.62255683,-84.64577769,-82.01815067,-84.038331,-79.47244684,-80.11538728,-86.7995257,-82.90889366,-88.05574329,-86.84660493,-84.19498265,-83.96407878,-89.51624118,-92.52338705,-88.73530792,-88.14629291,-88.3666992,-87.65974586,-87.0502895,-90.89383206,-96.05216594,-92.94344334,-95.22545198,-98.38358423,-96.21950403,-97.35130061,-100.6521676,-102.1661422,-103.5199351,-110.0489941,-112.1101345,-114.4309372,-108.2522759,-118.3849102,-115.5768215,-115.689767,-115.0704114,-112.9185208,-110.7816429,-110.9731005,-117.2886792,-115.3575056,-116.3630783,-121.5675599,-129.3357222,-141.3242191,-166.8176399,-166.4876453,-185.7399463,-192.3605831,-186.2048467,-195.5136485,-199.5812542,-216.0593611,-221.6723093,-233.999403,-242.4895875,-234.3263488,-234.5515343,-235.5771351,-249.8622086,-259.802528,-267.2820452,-257.5564991,-251.2292652,-257.8815464,-262.7029165,-264.2963965,-290.6998894,-262.4371319,-278.0030061,-264.6736177,-286.9936224,-275.290626,-275.915906,-280.2159145,-270.4060126,-284.0933698,-283.7572262,-280.659287,-295.4996923,-278.3808018,-291.0543053,-274.7654759,-346.0401743,-282.5466805,-280.0463837,-287.8144269,-299.6555506
-287.5490047,-262.5777069,-214.2987137,-207.7957454,-165.7954869,-187.1227716,-192.7514038,-176.4204189,-143.2347053,-107.3485675,-91.35260271,-93.13828621,-87.33541147,-87.08270986,-89.43644856,-86.30038807,-86.65025365,-90.73321315,-87.50281359,-90.59869305,-90.76292006,-89.31849463,-87.84748261,-90.38754916,-93.60855119,-94.38263851,-95.13459912,-94.92468284,-94.35506627,-95.4604009,-100.8098643,-104.5642546,-101.8355246,-107.3426005,-111.6301458,-107.9886882,-111.6111986,-117.0425649,-115.6114858,-116.7817847,-124.8572343,-122.2186036,-124.0690477,-121.6118275,-131.6810702,-126.2831591,-127.0288687,-126.3817501,-125.7670225,-123.0495879,-123.1666154,-129.3415854,-128.7217972,-127.3875838,-136.2267393,-141.6508762,-153.2143174,-173.3126519,-163.0257878,-186.9553263,-186.0357622,-196.5840437,-194.157744,-191.4703945,-215.5469331,-225.3334469,-247.6833829,-245.5355927,-243.4149941,-245.9656156,-255.4421356,-264.6968834,-272.8022779,-269.6699883,-268.4756697,-273.9213854,-273.6242019,-271.781036,-273.2513847,-295.551037,-275.1264745,-284.6405959,-283.4525181,-294.8070137,-291.1068784,-289.7411033,-294.3267901,-292.314906,-290.7025207,-297.5533015,-290.9816045,-303.5174971,-293.344323,-298.3452226,-288.8568001,-348.3765729,-296.7828931,-304.3839582,-309.821031,-308.8379718
-302.7197888,-269.0989064,-222.3209676,-210.7973801,-177.5694349,-194.3744582,-193.1404692,-182.1784847,-151.700175,-122.720166,-107.7272832,-108.6125447,-107.3484453,-107.4621403,-107.8974889,-104.2833241,-100.7419634,-99.62205199,-98.81422832,-101.0504072,-103.1086402,-102.4749099,-102.0501564,-103.6080678,-108.6770884,-110.4553005,-114.4269086,-113.4923645,-114.1691045,-115.5572909,-120.6283696,-124.2338339,-122.3597921,-130.5698893,-133.2436675,-130.051653,-131.3961799,-139.4223449,-133.0664098,-134.5851146,-138.245482,-136.012004,-137.0933407,-136.2510908,-141.2734081,-138.4221135,-140.0283188,-139.1260812,-138.3099593,-137.4972766,-140.5463748,-147.7951637,-146.9561975,-143.2602282,-155.8423644,-157.9063758,-165.9476805,-185.53211,-166.9891392,-185.4182202,-184.9775963,-196.3795481,-197.9134582,-194.247802,-219.7536836,-229.1208512,-252.9231983,-255.8029972,-259.3379785,-256.8053873,-270.6903031,-275.5197392,-277.9766376,-273.4158197,-278.9985756,-284.3359135,-285.7543221,-280.0406858,-282.2765106,-294.9991597,-286.998337,-292.9093674,-292.7022758,-298.0459704,-300.7289286,-296.7789279,-308.3701847,-303.2977575,-299.6580045,-306.8630088,-300.4351104,-313.4351645,-307.2158717,-306.5294563,-301.8334399,-348.880625,-304.5954949,-315.6920867,-319.2550636,-311.4903501
-311.7967321,-271.4544709,-228.2173686,-213.2314455,-183.3523676,-197.2683084,-192.2512111,-184.8188304,-159.7624263,-141.4254881,-126.2356841,-131.5729918,-133.8205661,-131.5061401,-128.3319486,-128.1216222,-120.049104,-115.9024418,-118.0114589,-118.7276255,-124.5550975,-124.9601479,-126.897441,-129.8574114,-136.0543453,-137.1645268,-140.7641297,-141.5635978,-142.2348929,-140.5279137,-144.4824919,-148.7617426,-146.8170895,-152.1649552,-152.9180271,-150.829095,-147.9702388,-153.5226074,-147.5673265,-149.9887262,-145.2220303,-150.2980171,-147.1665363,-148.4741927,-148.7971307,-148.3535293,-148.5074429,-146.678649,-146.0019786,-147.3858549,-156.1880374,-163.7482375,-162.1528303,-159.1762874,-172.5216255,-171.2386662,-174.5458875,-195.1327239,-179.1108498,-186.6200729,-186.0116273,-199.0977243,-207.8437099,-207.4588574,-226.9193433,-236.1917234,-263.3897302,-266.4298098,-270.4073503,-262.6664445,-278.4493413,-282.7562505,-280.6559336,-277.6670455,-281.4602563,-285.3814309,-290.5147328,-287.1268035,-291.3111237,-294.0154112,-293.5229741,-295.398872,-297.5709943,-303.2904652,-302.9526886,-302.0918693,-311.069681,-306.8171971,-307.6715919,-311.8019354,-305.8141327,-323.080964,-312.6665326,-311.0356557,-308.4399739,-347.1968703,-302.7509041,-317.8182175,-317.7711872,-307.8998137
-312.7876405,-268.5299381,-231.2812511,-219.3451951,-185.432719,-198.4531022,-195.1814275,-192.2186465,-168.1362363,-153.1266031,-138.6427899,-143.8397471,-148.2949549,-142.6024026,-139.9367052,-139.7105771,-139.4844909,-134.7306429,-141.5655853,-138.4272799,-145.5736412,-148.6289009,-154.2356897,-156.8237048,-160.1964666,-160.792323,-162.206139,-163.3732266,-161.5624363,-158.2119492,-161.9310266,-165.6593058,-168.8171293,-166.7194146,-167.2788393,-164.308064,-160.9951173,-154.9425373,-153.2258339,-158.452386,-146.0888459,-158.2960296,-152.2675137,-160.2414705,-158.8786626,-156.3396459,-158.2966891,-159.1816807,-157.7512307,-161.2642896,-172.3086966,-177.1018711,-179.965868,-174.2644638,-184.806894,-183.5130822,-183.0211304,-199.004213,-190.6304872,-195.8064821,-193.1042558,-210.4824043,-220.3292151,-222.9713642,-238.4001156,-243.7002477,-264.5365517,-277.5901381,-275.6604226,-265.3644004,-282.333532,-289.0674907,-280.95544,-281.9226399,-283.7882691,-288.0332257,-288.2088091,-298.8078644,-297.6646983,-294.5875457,-296.6447905,-295.5256144,-300.0193937,-309.0703789,-301.2826985,-305.4633954,-311.6790383,-315.4763973,-311.9503633,-315.3013395,-307.2362195,-321.5224,-312.6031167,-312.8740423,-313.9573654,-345.6355166,-302.6901761,-318.5668407,-316.6542083,-305.9729832
-318.098762,-274.6075332,-238.6087072,-227.5004073,-196.4651881,-205.1665852,-206.785373,-203.3785916,-182.3370127,-166.716642,-151.7365453,-154.8023636,-155.3449076,-146.8488236,-142.7665576,-136.903305,-145.7964315,-144.5085273,-150.4045594,-149.2240716,-150.9667228,-158.4556837,-163.4349802,-167.071273,-169.5515249,-169.7340095,-172.345328,-167.620727,-168.1764135,-167.2588429,-170.7561768,-174.1197087,-182.4291161,-171.6447374,-174.9914332,-166.968493,-161.5077121,-147.2437486,-152.5914876,-159.9631034,-150.1102783,-163.8327029,-158.7005546,-173.0208721,-174.0548379,-170.8631872,-175.6307464,-177.3002279,-176.1061599,-183.7240684,-192.3259035,-192.7813294,-196.8616356,-185.1851235,-193.6204139,-198.8253846,-193.5148294,-204.4178383,-203.9298347,-209.4047796,-206.7005091,-230.335325,-228.0367276,-236.0000472,-244.6786254,-252.3880943,-266.5859748,-274.8161435,-278.1419258,-267.0175961,-282.1583328,-288.9633131,-282.3453872,-285.5311812,-285.3722244,-289.1998229,-288.3536859,-304.3807906,-300.6119863,-296.342799,-299.5330847,-299.9757601,-303.0201177,-304.4984615,-301.4618204,-308.7418294,-312.9689516,-326.7843433,-315.0519638,-316.2812795,-309.9894309,-319.4477396,-309.4077442,-314.2931154,-320.4318987,-345.993835,-308.7213539,-317.9024165,-322.2070817,-306.1967
-321.9977501,-283.8006558,-251.3055487,-234.5089696,-210.5712163,-214.333437,-216.8566916,-213.4109472,-199.0835998,-184.9897766,-168.0080504,-165.2085073,-161.7387692,-155.0012704,-142.6405382,-133.5696154,-138.7911961,-140.364658,-142.2482889,-145.4685724,-145.1460875,-155.1274971,-154.7221308,-162.9993542,-166.1744026,-168.3697566,-176.084776,-161.8789275,-165.6724351,-165.8653745,-167.7362685,-169.6425715,-183.4202087,-169.3351326,-174.994993,-161.1966954,-151.3948014,-138.4005129,-144.6872285,-156.1102503,-161.3824428,-172.2869038,-171.1367623,-186.4863973,-191.4385784,-189.0510463,-192.4718679,-195.1206958,-191.6848572,-199.4863586,-204.1673957,-198.1287277,-203.7690979,-195.4904516,-205.8412449,-211.1777915,-205.0662082,-214.0562826,-220.0141672,-224.1241316,-225.4791457,-241.0946145,-237.8111446,-252.4720293,-253.1155302,-262.0535572,-270.848009,-272.0476363,-279.8704422,-270.8536885,-275.8784612,-279.2763643,-284.3729466,-287.0214381,-289.7892498,-291.3634646,-293.548151,-307.8230927,-299.2212319,-297.8993986,-300.6199125,-303.2453922,-304.109686,-299.0280032,-300.9318523,-307.8336672,-313.9509466,-322.7069741,-313.030005,-313.9838765,-311.1845662,-319.5915989,-308.3921093,-309.7897976,-320.0792456,-347.6108481,-314.5695303,-314.9894965,-324.1913467,-312.1555417
-322.7644222,-291.078785,-263.1425438,-237.210015,-218.7209959,-221.1573117,-219.7806099,-222.9219575,-206.3003535,-193.3492393,-177.1132969,-170.5313611,-166.0229113,-161.5112868,-144.7568364,-137.3240757,-132.5738392,-131.9962586,-136.3335092,-132.1413838,-134.0645595,-145.2341106,-137.8986288,-143.2980205,-155.344348,-149.6320301,-160.8045282,-149.0861888,-152.2055692,-158.9496143,-156.0741419,-155.9637957,-172.9884523,-160.7301986,-162.9985046,-151.9053917,-148.4849598,-138.2851562,-145.436326,-157.7426347,-176.2891488,-181.0353704,-183.8335997,-193.8682643,-205.1277416,-201.5815332,-204.0976824,-205.0175063,-201.7182543,-208.9762138,-207.445378,-203.1086043,-207.7492548,-203.1700616,-217.9400159,-214.527789,-209.4513076,-218.0796792,-236.7706499,-233.0499465,-237.1050058,-247.3434018,-244.30852,-265.4310699,-255.7118107,-273.7778969,-273.3022577,-272.1696531,-283.6135981,-274.7309646,-272.7694642,-272.1280728,-283.2667068,-289.5419562,-292.7510115,-295.8433048,-297.4953355,-300.2035908,-300.1107143,-300.9483609,-298.2706094,-306.0106942,-305.3392857,-299.06881,-302.9854227,-305.1728318,-311.5273601,-315.3157947,-309.9321241,-313.8716216,-311.2046157,-318.1221639,-312.2631155,-308.9840498,-315.8691666,-348.6291268,-313.5648708,-313.4951958,-324.5833592,-317.2510729
-321.7616623,-291.6468819,-270.4562008,-239.7776315,-222.5101428,-227.8186892,-221.6046227,-232.7568728,-211.6421674,-199.5776849,-186.044428,-176.0448478,-174.0773726,-160.5512359,-149.1517492,-143.9655084,-129.2718134,-128.875691,-139.5963102,-125.872241,-124.7787448,-137.0380192,-125.8829107,-130.3349187,-134.7685276,-134.0317784,-139.9817891,-137.228621,-136.3777374,-152.7224315,-143.2666325,-139.6344921,-159.3281509,-149.4288824,-151.6548655,-149.4554882,-154.1955102,-145.0608674,-152.4527802,-164.8596312,-177.8463541,-182.0020081,-191.9570286,-194.7644107,-203.7695995,-210.0939606,-209.4386566,-211.2527837,-210.0835338,-213.6599637,-211.3828167,-209.9460918,-214.2472923,-214.1685884,-221.5819452,-222.4427786,-214.3318234,-227.1426011,-245.2796772,-239.5415762,-245.6772727,-253.5793689,-250.4001942,-262.6035679,-257.4558253,-280.2528334,-274.7672866,-274.4592434,-281.6946115,-280.4472782,-274.6406926,-272.0410443,-282.5513772,-292.6882587,-295.9834058,-293.3215249,-296.2784899,-292.5615017,-304.057513,-300.7578666,-298.913575,-302.9287298,-309.6894019,-302.4273915,-307.4683839,-302.768525,-311.578882,-309.440393,-310.0686272,-317.4979429,-309.2066099,-319.9755394,-317.3333068,-309.7245795,-312.2672958,-349.5008355,-310.6128667,-316.8827965,-325.7855365,-319.11681
